952143,4,1824390762,Sun May 17 01:10:42 PDT 2009,NO_QUERY,sidsmumma,@thatlass Hey! good luck with your race for life! i'm doing mine on 21st June 
10998,0,1551146910,Sat Apr 18 08:16:15 PDT 2009,NO_QUERY,ashley_peterson,wants to play in the rain 
705695,0,2256448339,Sat Jun 20 12:47:21 PDT 2009,NO_QUERY,CircaLaLune,Why is today not starting out so great? 
1573143,4,2189048636,Mon Jun 15 23:07:33 PDT 2009,NO_QUERY,hey_molly,@TCBallew GOD DAMMIT. I TOLD YOU! I TOLD YOU! I TOLD YOUUU. It's an AMAZING song. Don't give me that crap! I EFFING WIN! YESSSS! 
1088381,4,1969593726,Sat May 30 00:32:55 PDT 2009,NO_QUERY,CNA_Becky,@anonymousedave god bless the cherry pepsi  no coffee here only 3:32 am here in michigan
1198747,4,1985198602,Sun May 31 16:37:48 PDT 2009,NO_QUERY,aphalloides,I was just woken up from a nap in the most wonderful way ever or conceivable from 2844 miles away 
1423025,4,2058622000,Sat Jun 06 15:18:13 PDT 2009,NO_QUERY,OfficiallyTruth,Feelin FANCY!!!! 
1018817,4,1882079166,Fri May 22 06:11:19 PDT 2009,NO_QUERY,HappyHealthyPup,"@leapingbeauty I believe so!! He used to be in Vegas, that's so crazy! "
421590,0,2062453385,Sat Jun 06 23:16:31 PDT 2009,NO_QUERY,aderion,@LOLCarrie  its really sad that won't be happening ...UFC will never corsspromote or accept one fight deal ... they like to own fighters. 
512158,0,2190073598,Tue Jun 16 01:41:28 PDT 2009,NO_QUERY,butterflytrance,Say goodbye to the dark side. I don't wanna be alone anymore. aNt oh please come take me away from this lonely place. Not gonna happen 
866012,4,1677551024,Sat May 02 02:41:24 PDT 2009,NO_QUERY,violetbakes,@HoptonHouseBnB 1level teaspoon 
1474091,4,2065663798,Sun Jun 07 09:03:03 PDT 2009,NO_QUERY,katieson,"@TheMeganJo its amazing as soon as you left i did all my chores in like 10 min, then i called Robin... I get to see Brenna on Tuesday "
462147,0,2174618603,Sun Jun 14 22:56:28 PDT 2009,NO_QUERY,rachelisc00l,Ugh summer school tomorrow 
879671,4,1685485448,Sun May 03 00:36:01 PDT 2009,NO_QUERY,Mizz804,is like jus got in longgggg nite but an even better day yaaay 
1100248,4,1970646480,Sat May 30 04:41:38 PDT 2009,NO_QUERY,hasbean,@BeanMonkey Very early days but me like 
515479,0,2190849556,Tue Jun 16 03:53:50 PDT 2009,NO_QUERY,winterweaver,Left desktop speak finally not working anymore  ... time to get new ones &gt;.&lt;
521849,0,2192546646,Tue Jun 16 07:11:51 PDT 2009,NO_QUERY,jessicajonassss,"Well, that plan didn't work out: That was only a ten minute shower.  i have a feeling that i will be doing some &quot;anxious cleaning&quot;."
542712,0,2200520024,Tue Jun 16 19:00:41 PDT 2009,NO_QUERY,kristenlavsya,I miss the past i hate change glad somethings are going back to how they used to be. Just wish everything would 
1151589,4,1978622261,Sat May 30 23:56:05 PDT 2009,NO_QUERY,HappyCassie,"@InKatlinsPahnts agreed but I LLOOVVEEE herbel essence, I use the red one for long hair "
1234251,4,1992353480,Mon Jun 01 08:37:00 PDT 2009,NO_QUERY,knightleyyeahh,@fullofemily NO DONT QUIT everybody loves you  just tell them that at school haha &lt;3
864146,4,1677241500,Sat May 02 01:05:52 PDT 2009,NO_QUERY,carmeyeii89,I love Nick Carter ?. I love chocolate. I love pink ?  I love the sound of pianos and guitars. I love that I came forth to this planet. 
402606,0,2057974561,Sat Jun 06 14:01:17 PDT 2009,NO_QUERY,nJHoTtie26,"just ate dinner, now im watching national treasure for like the 8th time &amp; i think ima nap cuz i gots no plans  how boring am i?!"
1539882,4,2180252013,Mon Jun 15 10:12:55 PDT 2009,NO_QUERY,shellybananas,@NJKYLE1 i'm sending out your bracelet today! 
1360902,4,2048904726,Fri Jun 05 15:58:15 PDT 2009,NO_QUERY,IBElska,"Well I have to start somewhere, and they don't get much better than this  â« http://blip.fm/~7pjch"
861621,4,1676691661,Fri May 01 22:51:23 PDT 2009,NO_QUERY,angie_vb,"@JasonKennedy1 So, ever been to Honduras? its such a lovely and beautiful country! "
1469481,4,2064895928,Sun Jun 07 07:25:51 PDT 2009,NO_QUERY,rosie_rage,is watching twilight!  x
551576,0,2203199293,Tue Jun 16 23:13:41 PDT 2009,NO_QUERY,jasminecap,what is wrong with me?! I can't fall asleep anymore!! 
267261,0,1989158465,Mon Jun 01 00:32:29 PDT 2009,NO_QUERY,amanda519,Back in PDX.. It's hot here!  I miss the beach!!
742585,0,2266591513,Sun Jun 21 08:46:14 PDT 2009,NO_QUERY,SolveMyMaze,"Gubbed earphones, can only hear through one of them "
4888,0,1468932247,Tue Apr 07 04:28:00 PDT 2009,NO_QUERY,ozmosis09,i just lost my ipod 
1345543,4,2044045795,Fri Jun 05 08:47:25 PDT 2009,NO_QUERY,DrmGrl41,@tedguyver Wow that is crazy I just got tix to a game in 2 weeks....Talk about the Cubbies with me more often 
1508590,4,2174677177,Sun Jun 14 23:03:58 PDT 2009,NO_QUERY,LukeBro,@tedford Check your DMs. 
918580,4,1753679731,Sun May 10 02:52:25 PDT 2009,NO_QUERY,SammiiSTACK,just had KFC 
727154,0,2262755925,Sat Jun 20 23:10:01 PDT 2009,NO_QUERY,tokyopop24,@madyar http://twitpic.com/7xz9b - Wow this is so sad. Dead people r so sad 
126496,0,1834532625,Mon May 18 03:17:41 PDT 2009,NO_QUERY,MarissavGinkel,at school... I don't feel so good    Drivers lesseon went terrible today :O I don't get it...
326228,0,2008056075,Tue Jun 02 13:33:18 PDT 2009,NO_QUERY,AmandaPunaro,Big tears running down Ariella's face. I hate teeth sometimes. 
522056,0,2192637065,Tue Jun 16 07:19:53 PDT 2009,NO_QUERY,ginetelodie,Hasn't envy to revise but regrettably in the bond regrettably = &gt; not cool 
1371252,4,2051165318,Fri Jun 05 19:58:54 PDT 2009,NO_QUERY,shayimani,k im out! 
747044,0,2283383561,Mon Jun 22 12:33:31 PDT 2009,NO_QUERY,Velvet_Whip,@bobtheostrich PLUS I'm just asking myself how many of my blip contacts are sending @ twits to her... I mean... it sucks. 
1002813,4,1880254418,Fri May 22 00:36:18 PDT 2009,NO_QUERY,RyanTrevMorris,"@nikki_morris lol- was after a couple last night, and i was trying to educate a few mates on the power of Twitter- twas a bad example "
962596,4,1827371661,Sun May 17 10:34:14 PDT 2009,NO_QUERY,a_schmel,I get to work board 
438653,0,2066231032,Sun Jun 07 10:07:50 PDT 2009,NO_QUERY,harleequinn83,165.5 days until New Moon is released. Totally stoked! Wish I was close enough to an area to attend a premiere though 
1475347,4,2065888739,Sun Jun 07 09:29:19 PDT 2009,NO_QUERY,Jezstaa,http://twitpic.com/6u3u6 - aha rugby game with - year 6. Great memories 
1134868,4,1976397810,Sat May 30 17:14:25 PDT 2009,NO_QUERY,p1ounce,@durel86 Hey I got my Curve today 
296368,0,1997105243,Mon Jun 01 16:15:45 PDT 2009,NO_QUERY,anaiuska,@yassc andaleee!! ya t cacheee!!! Q hiciste hoy EEHH X Q PECASTEE??? ::: 
812886,4,1548642066,Fri Apr 17 21:32:07 PDT 2009,NO_QUERY,jenncuenca,I feeling a little better &amp; spent the evening with her best friend 
819266,4,1553336641,Sat Apr 18 13:59:50 PDT 2009,NO_QUERY,nikki_morris,"@lorimcneeartist also turn it upside down and observe it for a day or two that way, mistakes and unbalance etc become easier to identify "
992923,4,1835314372,Mon May 18 05:41:56 PDT 2009,NO_QUERY,mitsu0,@izumimon thx! I try to talk you 
810357,4,1469758516,Tue Apr 07 07:20:03 PDT 2009,NO_QUERY,Carly___xO,Birthdayy in 2 weeks 
737648,0,2265290953,Sun Jun 21 06:14:50 PDT 2009,NO_QUERY,Ashleydj09,is going home tomorrow 
7830,0,1469958340,Tue Apr 07 07:55:45 PDT 2009,NO_QUERY,shreerangm,I hate finance subject... they make me feel woozy!! 
779320,0,2322899082,Wed Jun 24 23:30:04 PDT 2009,NO_QUERY,StellaOT,Singing all day today Listen to my music My friends smile with me strange to my friends .. I do not want to go .. 
524469,0,2193498665,Tue Jun 16 08:32:24 PDT 2009,NO_QUERY,abhutchison,"Dining out for kids in a bit.  I swore I was going to eat in today, too.  "
1106233,4,1971397406,Sat May 30 07:00:48 PDT 2009,NO_QUERY,georginakeeley,likes it how her daddy is twittering 
144537,0,1881986423,Fri May 22 06:00:04 PDT 2009,NO_QUERY,mish_x,@RubyRose1 come home  hahaa x
1021538,4,1882598374,Fri May 22 07:09:29 PDT 2009,NO_QUERY,mikemitchell,New and Improved! Episode 2 of BeerCoasters is out! www.beercoasterspodcast.com or search for Beer Coasters in iTunes. 
1061317,4,1963693443,Fri May 29 13:06:23 PDT 2009,NO_QUERY,PinkTribble,"@MrAndyFineDandy Good evening to you, welcome to my brain. "
873566,4,1679453039,Sat May 02 09:23:29 PDT 2009,NO_QUERY,charr_webb,getting ready to go out  x-x
1081554,4,1968481148,Fri May 29 21:31:39 PDT 2009,NO_QUERY,akanina2,@GinZone that's very exciting news indeed!  
643943,0,2235898766,Fri Jun 19 02:21:05 PDT 2009,NO_QUERY,sasacarissa,i just cant help it omgggggg i really need something to eat 
941123,4,1794159944,Thu May 14 05:07:05 PDT 2009,NO_QUERY,Songbird1913,Good Morning All! Live today like the triumphant being you are. Don't let nobody steal ur joy! One Love! 
452912,0,2070171470,Sun Jun 07 17:13:09 PDT 2009,NO_QUERY,carlitatink,omg *cry* i love this video i wish they can come with this stage 
1391208,4,2053297693,Sat Jun 06 04:02:18 PDT 2009,NO_QUERY,RyFenton,"@Preaka Hey  I kind of am, I'm listening to Coldplay and just a bunch of stuff. Hope you have a great weekend "
971946,4,1831351383,Sun May 17 18:42:09 PDT 2009,NO_QUERY,RacheLyn5485,Finally moved out of the apartment in Jeff City!  Moved back to my hometown to be closer to friends and family!!!! 
1555307,4,2185099748,Mon Jun 15 16:53:08 PDT 2009,NO_QUERY,RolandoCFC,"@nomusicnolife27 you need to stop eating subway before you go broke!!! bring a lunch, like me "
1468339,4,2064729387,Sun Jun 07 07:01:41 PDT 2009,NO_QUERY,kjb199215,Goin back girlfriends house  had 2 good time at horses i was pole boy 
263027,0,1986394547,Sun May 31 18:46:42 PDT 2009,NO_QUERY,KarisRae,Last night in clearwater with the parks 
479350,0,2178835928,Mon Jun 15 08:16:23 PDT 2009,NO_QUERY,ShowBizRika,@MartinaR2100 I'm on standby for a 3p flight ugh I would have already landed and been chillin in burbank at that time 
657347,0,2240989923,Fri Jun 19 10:24:30 PDT 2009,NO_QUERY,valentinax3,"@OFFICIALFTSK, no, all of the cool people are in NY. I only met 1/2 of ftsk when they were here "
1183470,4,1982432395,Sun May 31 11:11:49 PDT 2009,NO_QUERY,ginsoak,"well, i *was* going to mention the excellent yorks v derbys result...but don't want to upset @lpt21 any more, so i won't... "
1234953,4,1992496640,Mon Jun 01 08:50:55 PDT 2009,NO_QUERY,cdibble,@richardepryor nothing worse than toothache - would choose aspirin over pliers myself! Hope better soon  x
1156018,4,1979058798,Sun May 31 01:28:20 PDT 2009,NO_QUERY,railwayromance,feeling an intense love for medsoc L6 because it makes me feel like i'm studying history again. 
533616,0,2197209934,Tue Jun 16 13:29:14 PDT 2009,NO_QUERY,esther7esses,Home  i miss u
965077,4,1827574709,Sun May 17 11:00:06 PDT 2009,NO_QUERY,LaPrincipessa,I've been far away When I see your face My hearts burst into fire! Hearts burst into fire!  i like this song  bullet for my valentine 
1011856,4,1881146888,Fri May 22 03:45:22 PDT 2009,NO_QUERY,Karinaland,"@nickybyrneoffic  Eek, that IS early! Have a nice and rainless day "
102229,0,1794866461,Thu May 14 06:42:55 PDT 2009,NO_QUERY,pandabear8806,Just woke up am sicker than I as yesterday...fun fun fun I. Drowning in phlem here 
205801,0,1972968868,Sat May 30 10:13:37 PDT 2009,NO_QUERY,Jibodeah,Playing Mario-Kart! I keep being hit by a blue shell on last lap 
1586943,4,2190872021,Tue Jun 16 03:57:27 PDT 2009,NO_QUERY,Welshbybirth,@Egmontbooks hey i am normal! Honest ! 
554044,0,2203760542,Wed Jun 17 00:28:20 PDT 2009,NO_QUERY,iHilary,"@TheFelixMolina Damn, if it's going to be released at 10am PCT, it will be 12pm here. "
1325947,4,2015196263,Wed Jun 03 03:59:29 PDT 2009,NO_QUERY,x33ieroNINJA,"@charlieskies oh totally ;D your to hot, you wouldve set the school on fire "
307814,0,2000560045,Mon Jun 01 22:23:40 PDT 2009,NO_QUERY,joanntran,"Meltdown. Someone help me fix Illustrator, PLEASE! "
251064,0,1983375577,Sun May 31 13:02:16 PDT 2009,NO_QUERY,RosieRaccoon,"@charlieskies emm.. youtube will mute the audio if you use a MCR song, cause of copyright. "
486374,0,2181514371,Mon Jun 15 11:55:55 PDT 2009,NO_QUERY,Rythine,"@jrheam oh  Coming up in the next month is like...Emery, Closure in Moscow, Anberlin, mewithoutyou, The Dear Hunter, Zao, A Static Lullaby"
836930,4,1558618030,Sun Apr 19 08:55:03 PDT 2009,NO_QUERY,JoBildo,"@tipadaknife Is it done in PS?  If so, you should be able to switch them out rather easily... even if it is a bit repetitive to do so. "
1320260,4,2014566930,Wed Jun 03 01:57:56 PDT 2009,NO_QUERY,FlissTee,@NacMacFeegle hehehe  now why doesn't that suprise me !!
586485,0,2215982027,Wed Jun 17 18:52:59 PDT 2009,NO_QUERY,B_Sue85,"Love 2 go 2 the Big Country Bash in IA on the 28th to see Gloriana, but don't have the money and nobody to go with me  "
712224,0,2258468630,Sat Jun 20 15:58:39 PDT 2009,NO_QUERY,blondiebre,SOOOO sunburnt from going out on the boat alll day! 
159010,0,1956739254,Thu May 28 22:34:07 PDT 2009,NO_QUERY,shadowdancer10,Ouch the sun hurts my eye 
478106,0,2178432428,Mon Jun 15 07:41:36 PDT 2009,NO_QUERY,nikki_lfc,And shed just suffered 2 hours of dance :/ urgh. Music this avvy  gna mis s myspace monday  x
986157,4,1834542758,Mon May 18 03:20:03 PDT 2009,NO_QUERY,PaterzAttack,watching a new episode of scrubs  LOL! &quot;Weiner Cousins&quot;
201036,0,1971802717,Sat May 30 07:55:57 PDT 2009,NO_QUERY,ZenMommy,think wallet taken from my purse at coffee shop.  got up to help some1 w/ kids who spilled coffee. then back...purse ~ no wallet. 
1488925,4,2068591734,Sun Jun 07 14:20:54 PDT 2009,NO_QUERY,kimberlyyyy,@JonasBrothers Fly With Me Music Video PRemiere Tonight at 8 on Disney Channel 
326006,0,2007795333,Tue Jun 02 13:09:48 PDT 2009,NO_QUERY,EllisFan14,@farre I'm sorry  how far along was she?
796358,0,2327721357,Thu Jun 25 08:42:14 PDT 2009,NO_QUERY,LeiraiyahWitch,@RealDMitchell Don't you get bored of lemons asking you the same old questions? Didn't look like you enjoyed that TM interview much 
895987,4,1692856877,Sun May 03 20:57:04 PDT 2009,NO_QUERY,ciaobella50,"@FilmLadd OK.....I really lost....but I'll have to believe you, cause I have never made one.....   "
1245833,4,1995170693,Mon Jun 01 13:03:44 PDT 2009,NO_QUERY,LordVader311,"1.5 hrs and Sam Adams Pints, buffalo wings and Rumpleminze shots Baby! "
618650,0,2227596712,Thu Jun 18 13:23:47 PDT 2009,NO_QUERY,neversun,Noooo the PC version of Ghostbusters does not have multiplayer  why would they do that? I only have  Wii.  Shitfucks.
379263,0,2052299367,Sat Jun 06 00:16:09 PDT 2009,NO_QUERY,MizsNana,im tired but cant sleep  so im tweeting rannddoomm people. lol
417863,0,2061635499,Sat Jun 06 21:17:01 PDT 2009,NO_QUERY,burny_x,"Idk, but I love the Ice truck killer. "
1083835,4,1968927342,Fri May 29 22:34:00 PDT 2009,NO_QUERY,jeNELLY_n,UP in 3D is totally recommended  it was so sweet.
993092,4,1835340457,Mon May 18 05:45:50 PDT 2009,NO_QUERY,ManiKarthik,"@thefutureisred yea I guess so, I can see it "
438591,0,2066218674,Sun Jun 07 10:06:27 PDT 2009,NO_QUERY,9MMNINAROSS,Gee I'm still outta my element. I can't even type! Without typos! 
110962,0,1824991401,Sun May 17 03:51:28 PDT 2009,NO_QUERY,MMcCusker4,i have to study all day because I didn't do anything yesterday!! 
122228,0,1833670801,Mon May 18 00:03:10 PDT 2009,NO_QUERY,siffy,"Why, why no more development in the app? "
227520,0,1978077322,Sat May 30 22:23:02 PDT 2009,NO_QUERY,timnovinger,@christinaesmith Sorry to hear that 
1535465,4,2179032775,Mon Jun 15 08:32:59 PDT 2009,NO_QUERY,LaurenBDrake,"i can hear hear the silence!!!!!!! what a rariety, just how a library outh to be "
1534094,4,2178647291,Mon Jun 15 08:00:26 PDT 2009,NO_QUERY,bbalfour,@jonpierce @dangoshorn @Hybernaut @paul_irish @thoughtntheory Thanks for the music recs yesterday.  My playlist is set for the month 
1493248,4,2069470622,Sun Jun 07 15:56:21 PDT 2009,NO_QUERY,_cameogirl,@Strabismus Thank you for the explanation. It appears as if you are destined to me my Twitter mentor. Maybe I should call you Obi Wan. 
834703,4,1558024579,Sun Apr 19 06:59:21 PDT 2009,NO_QUERY,marisamansour,"is on my way to work. It's not even 7am. I don't have kids, I should be sleeping in on a Sunday! At least shopping is on the agenda too! "
535351,0,2197963820,Tue Jun 16 15:25:48 PDT 2009,NO_QUERY,SnowJobxBlowJob,Saturday looks like showers. 
1262513,4,1998842438,Mon Jun 01 19:12:49 PDT 2009,NO_QUERY,LeslieSwetman,@Negleyjj JACOB!!!!!!!!!!  Welcome to twitter! 
1184530,4,1982617387,Sun May 31 11:33:59 PDT 2009,NO_QUERY,krazylilallie,Drinking like a beast getting ready for this show! I love day26!! 
321808,0,2003928077,Tue Jun 02 07:23:04 PDT 2009,NO_QUERY,LolaOnTwatter,i wish i could eat a huge bowl of capn crunch berries right now but these cavitys i got will deffinatly bark at me 
1335387,4,2016978902,Wed Jun 03 07:40:02 PDT 2009,NO_QUERY,vettaM,@iphone6g no sir not in my eyes. U can't even send pics directly from the fone. Sorry not on the iphone badwagon sweets. 
98478,0,1793309761,Thu May 14 02:11:34 PDT 2009,NO_QUERY,floragrace,"@hktaitai i didn't! i didn't get there till almost 8, and ran into friends in 5 mins intervals. it was so hectic "
810184,4,1469701673,Tue Apr 07 07:09:58 PDT 2009,NO_QUERY,Riarocco,@ORMGrecipes Ko  it happens to all of us I love your site.  I am going to borrow some ideas.    I like the blog first and then the Home
23969,0,1557859971,Sun Apr 19 06:19:30 PDT 2009,NO_QUERY,GodsGrrrl777,Woke up late  dnt think i will make it to sunday school...but last nite was amazin  i gotta t shirt 
3275,0,1468560687,Tue Apr 07 02:25:13 PDT 2009,NO_QUERY,O_Renn,Ewww cookies and cola dont mix well together...My tummy hurts now 
766321,0,2299849107,Tue Jun 23 13:25:21 PDT 2009,NO_QUERY,p03t355,just sliced off a chunk of her ankle whiling trying to shave her legs  anyone got a bandaid????
1098863,4,1970520605,Sat May 30 04:11:49 PDT 2009,NO_QUERY,feblub,@dean_cummings A good one!  but will be out for a bit soon...
1430670,4,2059947080,Sat Jun 06 17:57:34 PDT 2009,NO_QUERY,silvie1999,@moonfrye I am in! 
1524612,4,2176741567,Mon Jun 15 04:38:41 PDT 2009,NO_QUERY,rickoshea,@ClaireBoyles Almost there.... 
299117,0,1997900639,Mon Jun 01 17:39:10 PDT 2009,NO_QUERY,EmilyMercer,Working on my science project.. no fun 
1132199,4,1975982200,Sat May 30 16:19:47 PDT 2009,NO_QUERY,MsCadburyBubble,"Just cause i can and want to, #followsunday @gerard_k he's actually NUTS about Ellen DeGeneres but he's sooooo funny "
1472832,4,2065445773,Sun Jun 07 08:36:42 PDT 2009,NO_QUERY,natasha_taylor,sunny sunday! reading a book outside 
1116732,4,1973296163,Sat May 30 10:52:27 PDT 2009,NO_QUERY,spaulds1,@netnutt I'd like 2 think I'm just very oldish at this point! LOL!!! 
505430,0,2188389982,Mon Jun 15 21:48:37 PDT 2009,NO_QUERY,Ree_I,@jedijenn really? im in dntn TO. we need them to come here. chatham is sucky 
1220950,4,1990102808,Mon Jun 01 03:53:20 PDT 2009,NO_QUERY,irlande,@gillmac good luck! 
881441,4,1685808859,Sun May 03 02:11:28 PDT 2009,NO_QUERY,PHOTOluluTV,@MalikaDudley Happy Belated Birthday. Mine's tomorrow 
608591,0,2223400736,Thu Jun 18 08:13:39 PDT 2009,NO_QUERY,kjkmom2boys,@tisfan Oh no! What a mess! 
238127,0,1980346448,Sun May 31 06:28:28 PDT 2009,NO_QUERY,immortal7,360's shutting down  I'm gonna miss the sight of my previous addiction 
1330213,4,2015784070,Wed Jun 03 05:30:27 PDT 2009,NO_QUERY,SicknastyyyTina,Last day of school! Woo! I'm only going for extra credit. Lol  ~Tina~
1530798,4,2177883433,Mon Jun 15 06:51:32 PDT 2009,NO_QUERY,Hessein,@6_Figure_Income you tweet it like million time 
234160,0,1979528258,Sun May 31 03:26:12 PDT 2009,NO_QUERY,DemonicVel,"@jrmullen Ewwww.  Tomorrow I have a meeting, which isn't the best.  "
671467,0,2246872323,Fri Jun 19 18:15:00 PDT 2009,NO_QUERY,twistingmymelon,"@keewa I love cheese  but I do feel better so I will replace it with something else just not sure what, perhaps more wine or summat "
1138397,4,1976838060,Sat May 30 19:14:36 PDT 2009,NO_QUERY,MR2AUCE,Shoutout to my boys Jalapeno for assiting me in class today and Jyr8 for holding it down we the kids. That's how we do!! 
1016851,4,1881767295,Fri May 22 05:30:38 PDT 2009,NO_QUERY,ijcopon925,"Carnival day at school today, talk about boring! Thankfully, today's only a half day "
1579776,4,2189985210,Tue Jun 16 01:26:40 PDT 2009,NO_QUERY,laurenobaybee,morning  im shatterd hardly slept and its the little sisters birthday 2day x
165795,0,1961050336,Fri May 29 08:54:36 PDT 2009,NO_QUERY,yeahdanniyeah,@wethehunter there is no sun here in florida..it's all rainy and cloudy. 
803534,4,1468393143,Tue Apr 07 01:23:39 PDT 2009,NO_QUERY,BonjourVous,@ximefree  thanks for spreading the smile disease to me lol 
1313972,4,2013852074,Tue Jun 02 23:45:21 PDT 2009,NO_QUERY,jfmtwit,@dataddict Excellent ! 
396812,0,2056470653,Sat Jun 06 11:12:11 PDT 2009,NO_QUERY,dottyundies,bored outta my mind.. gotta do hw.. but I dont want to  I wish I had something to do.. lol maybe I'll cook something to eat and watch tv.
724152,0,2261991798,Sat Jun 20 21:41:50 PDT 2009,NO_QUERY,krrristin,Poor sadie bug has a cold  I hate when she's sick!
1435470,4,2060819877,Sat Jun 06 19:38:26 PDT 2009,NO_QUERY,MarksValerie,"Home from a busy day of scrapbooking at a workshop with BOTH my sisters  My first time. Was fun, I got 5 pages = 1/2 a trip done. #flylady"
532624,0,2196824771,Tue Jun 16 12:58:55 PDT 2009,NO_QUERY,CaptainFlashman,@Amanda2610 I will miss the next couple of Tutorials as I am going to be abroad for those i think. 
742314,0,2266513757,Sun Jun 21 08:38:17 PDT 2009,NO_QUERY,valpalchicka33,"@lonna yes yes But tiff was retarted and just flat out told my dad, hey! Your getting a tea pot for fathers day! It was my idea to get it "
733229,0,2264266785,Sun Jun 21 03:18:55 PDT 2009,NO_QUERY,shitika,wants to watch normal television.... i am sick of youtube and facebook! i need a TV 
599011,0,2220429261,Thu Jun 18 03:03:19 PDT 2009,NO_QUERY,i_had_a_clue,@Sexy_Lex got that sexy tease at champaign in '02. sitting 3rd row.  'bout crapped myself. then he looked at carter and shook his head no 
839951,4,1559579930,Sun Apr 19 11:30:45 PDT 2009,NO_QUERY,mcdonoughab,@fragmentarie @GMan67 don't be amazed  it just works...the way it's supposed to.
